id,name,category,rating,review_count,image,description,hashtag,price,contact,created_at
14042,엘마리노 앳,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/profile/202602/20260219/05d31dc0-d93c-4e34-8f40-2a28776eecb3.jpg,"💒단독홀 (1층)
- 스타일: 밝은 / 하우스
- 예식 간격: 70분
- 보증인원: 저녁 230명~점심 250명
- 예식형태: 분리예식 
- 식사형태: 뷔페
- 최대 수용인원: 000명

📝체크 리스트
- 인천역 부근
- 건물 내 주차 300대 수용(외부 주차 700대 수용)
- 셔틀버스 운행","밝은,뷔페,식대 90,000,70,70,분리",38000000,032-713-4488,2026-03-13 08:13:33
1395,호텔PJ,HALL,82.0,279,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/4125/202410/20241012/2b1a16e3-af39-4e85-bdb5-afaf572c3405.jpg,"💒헤스티아홀 (4층)
- 스타일: 어두운
- 예식 간격: 90분 
- 보증인원: 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 450명

💒뮤즈홀 (1층)
- 스타일: 밝은 / 하우스
- 예식 간격: 150분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 300명

📝체크 리스트
- 을지로4가역 도보 4분
- 건물 내 주차 100대 수용(외부 주차 300대 수용)                                                                                                                                                                                                         ","호텔 예식,뷔페,분리,90,하우스,식대 90,000,90,어두운,밝은",27000000,02-2280-7070,2026-03-13 08:13:33
3422,SW컨벤션센터,HALL,80.0,183,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/2163/202509/20250923/bd1614f4-e8fa-4289-ba3d-052f4936aff9.png,"💒노블레스홀 (11층)
- 스타일: 어두운
- 예식 간격: 70분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 800명

📝체크 리스트
- 동묘역 도보 1분 
- 건물 내 주차 500대 수용                                                                                                                                   ","일반 컨벤션,뷔페,식대 60,000,분리,70,70,어두운",23500000,02-3673-5000,2026-03-13 08:13:33
10473,가모스 하우스 웨딩_이천,HALL,0.0,2,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6544/202410/20241015/18a6d2a6-debe-4ca3-8198-42c58a7df2fe.jpg,"💒가모스돔홀 (1층)
- 스타일: 하우스 / 어두운
- 예식 간격: 90분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 250명

📝체크 리스트
- 건물 내 주차 2,000대 수용","일반 컨벤션,뷔페,식대 53,000,90,90,분리",13700000,031-631-6600,2026-03-13 08:13:33
12854,나인트리 프리미어 로카우스 호텔 서울_용산,HALL,0.0,4,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6470/202410/20241010/9864ca31-3abd-45f7-8bca-1fca3efd315f.png,"💒단독홀 (5층) 
- 스타일: 호텔
- 예식 간격: 하루 세 타임 진행
- 보증인원: 200명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 300명

📝체크 리스트
- 용산역 도보 3분
- 건물 내 주차 150대 수용","밝은,호텔 예식,코스,식대 100,000,120,120,동시",36500000,02-6923-8000,2026-03-13 08:13:33
13020,더 베니르,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6665/202410/20241015/db3f37ca-4214-430f-b217-475f2955f0bf.jpg,"💒베니르홀 (1층)
- 스타일: 밝은 / 하우스
- 예식 간격: 90분
- 보증인원: 저녁 150명~점심 230명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 1,150명

📝체크 리스트
- 중앙역 도보 5분
- 외부 주차 1,000대 수용","일반 컨벤션,뷔페,식대 75,000,밝은",26750000,031-484-8300,2026-03-13 08:13:33
4517,더모임(구.세렌체)_동대문,HALL,0.0,8,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5637/202410/20241010/22c30b69-96e5-4867-9cad-45481899a3cb.png,"💒단독홀 (1층)
- 스타일: 밝은 / 하우스 
- 예식 간격: 하루 세 타임 진행 
- 보증인원: 50명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 200명

📝체크 리스트
- 신설동역 도보 1분 거리
- 외부 주차 80대 수용
- 애견 화동","하우스,뷔페,180,180,식대 66,000,동시,분리,밝은",22000000,02-924-9000,2026-03-13 08:13:33
12924,더블트리바이힐튼 서울판교호텔_성남,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6542/202410/20241014/7223bcaa-713e-411b-a0ff-3f79a9d89aa6.png,"💒그랜드볼룸홀 (1층)
- 스타일: 어두운 / 호텔
- 예식 간격: 하루 두 타임 진행
- 보증인원: 200명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 450명

💒더 가든 (1층)
- 스타일: 밝은 / 야외
- 예식 간격: 하루 두 타임 진행
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 200명

📝체크 리스트
- 판교역 부근
- 건물 내 주차 450대 수용","호텔 예식,야외,어두운,밝은,코스,식대 120,000,180,180,동시",86000000,031-678-5549,2026-03-13 08:13:33
14137,라비앙루미,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7521/202511/20251126/9883703e-610c-4eb8-882a-dd1d929323b1.jpg,"💒라비앙루미홀 (2층)
- 스타일: 하우스
- 예식 간격: 210분
- 보증인원: 80명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 250명

📝체크 리스트
- KTX 장흥역 부근
- 건물 내 주차 0대 수용","하우스,야외,뷔페,식대 77,000,210,210,분리",13660000,010-8481-2226,2026-03-13 08:13:33
12910,롯데월드 전통 혼례_송파,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202304/20230419/1a594269-51e8-4730-85fd-ec7cde11c448.PNG,"💒전통혼례장 (3층)
- 스타일: 한옥
- 예식 간격: 하루 두 타임 진행
- 보증인원: 100명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 400명

📝체크 리스트
- 잠실역 도보 9분
- 건물 내 주차 3,000대 수용","밝은,뷔페,식대 65,000",,02-411-3703,2026-03-13 08:13:33
9906,루시아웨딩홀_안산,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5702/202410/20241016/50b495b9-df0c-4352-aa5e-b91eb72c43cd.jpg,"💒루시아홀 (3층)
- 스타일: 어두운 / 호텔
- 예식 간격: 90분
- 보증인원: 150명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 600명

📝체크 리스트
- 중앙역 도보 10분
- 외부 주차 300대 수용","호텔 예식,뷔페,식대 120,000,60,60,분리",29050000,031-413-1111,2026-03-13 08:13:33
10151,루이비스컨벤션 송파점,HALL,74.0,345,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/3179/202410/20241018/907af8b8-d009-4284-8b1a-5011f1b3bd08.jpg,"💒그레이스홀 (B1층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 80분
- 보증인원: 저녁 200명~점심 300명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 600명

💒아모리스홀 (B1층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 80분
- 보증인원: 저녁 200명~점심 300명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 600명

📝체크 리스트
- 문정역 도보 10분
- SRT 수서역 부근
- 건물 내 주차 1,300대 수용
- 셔틀버스 운행
- 애견 화동","일반 컨벤션,80,분리,뷔페,식대 83,000,80,어두운",31400000,02-6281-9000,2026-03-13 08:13:33
14136,마레벨라웨딩 송도,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7520/202512/20251217/e07cdde4-4f53-4a1d-a729-0e6505035fd3.jpg,"💒마레벨라홀 (5층)
- 스타일 : 하우스 
- 예식 간격: 60~70분
- 보증인원: 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대수용인원 : 700명

📝체크 리스트
- 송도달빛축제공원역 셔틀운행 
- 건물 내 주차 1000대 수용","하우스,뷔페,식대 90,000,60,70,분리",32000000,032-716-9777,2026-03-13 08:13:33
13000,마리앤코 건대 그리너리_광진,HALL,0.0,0,,"💒단독홀
- 스타일: 하우스 / 소규모
- 예식 간격: 하루 두 타임 진행
- 보증인원: 20명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 50명

📝체크 리스트
- 건대입구역 도보 3분
- 건물 내 주차 50대 수용
- 플라워랩핑","하우스,코스,식대 68,000,360,360,동시",,02-541-2111,2026-03-13 08:13:33
11910,마리앤코 건대점,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5413/202410/20241017/93b9706e-b126-4066-a0f7-066234fc0a4e.jpg,"💒단독홀 (2층)
- 스타일: 하우스
- 예식 간격: 하루 두 타임 진행
- 보증인원: 60명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용 인원: 90명

📝체크 포인트
- 건대입구역 도보 3분
- 외부 주차 20대 수용
- 플라워랩핑","코스,동시,180,180,식대 68,000,하우스,어두운",6300000,02-541-2111,2026-03-13 08:13:33
12070,마리앤코 동작점,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5510/202410/20241011/f0f865e4-828e-4d33-bf30-42870a4ab54e.jpeg,"💒파티홀
- 스타일: 밝은 / 소규모
- 예식 간격:  하루 두 타임 진행
- 보증인원: 11명
- 예식형태: 분리예식
- 식사형태: 뷔페 / 한상차림 / 코스
- 최대 수용인원: 50명

📝체크 리스트
- 신대방삼거리역 도보 10분
- 건물 내 주차 70대 수용
- 플라워랩핑","하우스,뷔페,식대 62,000,360,360,동시",2585000,02-541-2111,2026-03-13 08:13:33
12066,마리앤코 라파밀리아,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5506/202410/20241017/d1ddfd0f-b94d-4f46-9cec-da55856f96b1.jpg,"*💒단독홀 (6층)
- 스타일: 하우스
- 예식 간격: 하루 두 타임 진행
- 보증인원: 30명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용 인원: 45명

📝체크 포인트
- 건대입구역 도보 3분
- 건물 내 주차 100대 수용
- 플라워랩핑","코스,식대 70,000,360,360,동시,하우스",3690000,02-541-2111,2026-03-13 08:13:33
12455,마리앤코 양재점_서초,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5963/202410/20241017/53479955-fec7-41a4-92f4-118c5fa595c4.jpg,"💒단독홀 (B1층)
- 스타일: 하우스/ 야외
- 예식 간격: 하루 두 타임 진행
- 보증인원: 70명
- 예식형태: 동시예식
- 식사형태: 뷔페
- 최대 수용인원: 140명

📝체크리스트
- 청계산 입구역 도보 2분
- 건물 내 주차 100대 수용(외부 주차 400대 수용)                                                                                                                                                                   ","하우스,뷔페,식대 80,000,360,360,동시",8400000,02-541-2111,2026-03-13 08:13:33
12999,마리앤코 영등포역_영등포,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6653/202502/20250213/a2edf2d8-c79a-4ebe-96e9-f847af2e9b9e.jpg,"💒밀리언스푼 (2층)
- 스타일: 소규모 / 하우스
- 예식 간격: 하루 두 타임 진행 
- 보증인원: 60명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 130명

📝체크리스트
- 영등포역 도보 3분 
- 건물 내 주차 100대 수용                                                                                                             ","하우스,코스,식대 72,000,330,330,동시",9300000,02-541-2111,2026-03-13 08:13:33
13033,벨라루체 서울,HALL,0.0,14,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6681/202410/20241017/1f0e2217-b00c-4cb0-9090-8771ab0f0805.jpg,"💒플로체홀 (7층)
- 스타일: 채플 
- 예식 간격: 90분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 550명

💒루체홀 (3층)
- 스타일: 밝은 / 하우스  
- 예식 간격: 90분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 550명

💒벨라홀 (2층)
- 스타일: 어두운 
- 예식 간격: 90분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 550명

📝체크 리스트
- 회기역 도보 5분 거리 
- 건물 내 주차 500대 수용","뷔페,어두운,식대 88,000,90,90,분리",26950000,02-2242-6312,2026-03-13 08:13:33
13044,샘말29_용인,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202403/20240312/ff347b5f-1bf8-4a1f-a4f6-1cde4ba34108.jpeg,"💒단독홀 (야외)
- 스타일: 하우스 / 야외
- 예식 간격: 하루 두 타임 진행
- 보증인원: 50명
- 예식형태: 동시예식
- 식사형태: 뷔페
- 최대 수용인원: 150명

📝체크 리스트
- 동천역 부근
- 건물 내 주차 10대~15대 수용","하우스,야외,뷔페,식대 55,000,180,180",,010-4505-2625,2026-03-13 08:13:33
13056,씨엘드포레_대전,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6712/202410/20241023/2c37b6a4-9c05-4770-8f6d-dbd084e13d58.png,"💒 단독홀 (7층)
- 스타일: 하우스 / 야외 / 밝은 
- 예식 간격: 120분 
- 보증인원: 150명
- 예식형태: 분리예식
- 식사형태: 뷔페 
- 최대 수용인원: 240명

📝체크 리스트
- 대전역 부근
- 건물 내, 외부 주차 750대
- 셔틀버스 운행
- 애견 화동","밝은,컨벤션,하우스,뷔페,식대 48,000,분리",14250000,042-620-6524,2026-03-13 08:13:33
12921,워킹 온 더 클라우드_영등포,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partner/202306/20230629/dd5dd945-82d2-4221-bea9-bbb588a9026f.JPG,"💒단독홀
- 스타일: 밝은 / 하우스 / 소규모
- 예식 간격: 하루 두 타임 진행 
- 보증인원: 30명~50명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 114명

📝체크리스트
- 여의도 63빌딩 한화생명빌딩 59층
- 63빌딩 내에 있는 레스토랑 지하 주차장 이용                                                                              ","동시,식대 148,000,코스,하우스,240,240,밝은",,02-789-5904,2026-03-13 08:13:33
12873,웨딩그룹위더스 안양점,HALL,0.0,10,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6489/202410/20241018/94d68a06-6ced-4754-a523-49f1b3ff714b.jpg,"💒벨라홀 (6층)
- 스타일: 하우스 
- 예식 간격: 70분 
- 보증인원: 저녁 150명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 700명

💒메리엘홀 (9층)
- 스타일: 하우스
- 예식 간격: 70분 
- 보증인원: 저녁 150명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 700명

📝체크 리스트
- 명학역 도보 2분
- 건물 내 주차 400대 수용(외부 주차 300대 수용)","어두운,분리,일반 컨벤션,뷔페,70,70,식대 88,000",32500000,031-468-6600,2026-03-13 08:13:33
12920,웨스턴 팰리스 웨딩하우스,HALL,0.0,8,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6535/202410/20241011/b53465db-4762-4396-aaaa-d687975826c9.jpg,"💒웨스턴홀 (7층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 70분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 550명

💒팰리스홀 (6층)
- 스타일: 밝은 / 하우스
- 예식 간격: 70분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 550명

📝체크 리스트
- 갈산역 도보 2분
- 건물 내 주차 1,500대 수용","일반 컨벤션,하우스,밝은,식대 78,000,어두운,분리,70,70",27500000,032-524-5000,2026-03-13 08:13:33
12810,제이하우스_평택,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6414/202410/20241016/76edcc25-829a-4b74-80b6-f5c2ddce1f8c.jpg,"💒제이하우스홀 (1층)
- 스타일: 하우스 / 야외
- 예식 간격: 하루 두 타임 진행
- 보증인원: 50명
- 예식형태: 분리예식 
- 식사형태: 뷔페
- 최대 수용인원: 200명

📝체크 리스트
- 지제역 부근
- 건물 내, 외부 150대 수용","분리,하우스,240,240,밝은,뷔페,식대 45,000",4750000,031-653-4902,2026-03-13 08:13:33
12945,테라리움,HALL,0.0,3,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6575/202410/20241017/f60853ee-9d01-4304-923a-79356735508b.jpg,"💒단독홀 (8층)
- 스타일: 어두운
- 예식 간격: 90분 
- 보증인원: 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 600명

📝체크 리스트
- 하계역 도보 10분 거리
- 건물 내 주차 700대 수용","분리,일반 컨벤션,뷔페,어두운,90,60,식대 75,000",19600000,02-6316-7700,2026-03-13 08:13:33
12967,플렌티 컨벤션_서초,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6605/202410/20241017/8202950c-525b-455e-bc6f-415cdc49a2d1.png,"💒플렌티홀 (L층)
- 스타일: 어두운
- 예식 간격: 하루 두 타임 진행
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 300명

📝체크리스트
- 고속터미널역 부근
- 건물 내 주차 200대 수용","일반 컨벤션,어두운,코스,식대 100,000,180,180,동시",48000000,010-6575-1598,2026-03-13 08:13:33
12869,호텔 오노마_대전,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6485/202410/20241023/2ebeee6d-1edf-4070-8321-eee16e98ce46.jpg,"💒그랜드볼룸홀 (5층)
- 스타일: 컨벤션
- 예식 간격: 하루 두 타임 진행
- 보증인원: 100명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 350명

📝체크 리스트
- 대전 expo 에너지관 부근
- 건물 내 주차 2,000대 수용                                                                                                ","호텔 예식,코스,식대 130,000,360,360,동시",30040000,042-259-8010,2026-03-13 08:13:33
753,라온제나 강남,HALL,67.0,121,https://dnna01d8m6k3w.cloudfront.net/profile/202510/20251019/9441cbc4-53a7-4bc4-b602-60fc3908bafa.jpg,"💒플로렌스홀 (8층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 90분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 500명

💒아뜰리에홀 (9층)
- 스타일: 야외
- 예식 간격: 90분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 500명

📝체크리스트
- 강남구청역 도보 3분
- 건물 내 주차 300대 수용
- 애견 화동","일반 컨벤션,뷔페,90,분리,야외,식대 70,000,90,어두운,밝은",28700000,02-3447-1133,2026-03-13 08:13:33
4991,노보텔앰배서더수원_수원,HALL,67.0,28,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5513/202410/20241016/31bcb85c-5cf8-414f-82d7-ba5a67720dc7.jpg,"💒샴페인홀 (2층)
- 스타일: 호텔 / 어두운 
- 예식 간격: 하루 세 타임 진행
- 보증인원: 저녁 200명~점심 300명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 550명

📝체크 리스트
- 수원역 도보 1분
- 건물 내 주차 300대 수용","호텔 예식,코스,동시,180,180,식대 79,000,어두운",36300000,031-547-6699,2026-03-13 08:13:33
12614,뱅커스 클럽 바이 반얀트리_중구,HALL,0.0,3,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6145/202412/20241217/d5233cd4-afb1-4b81-b865-9b51e6b679b0.jpg,"💒대연회장 (2층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 하루 두 타임 진행 
- 보증인원: 150명
- 예식형태: 분리예식
- 식사형태: 코스
- 최대 수용인원: 200명

📝체크 리스트
- 을지로입구역 도보 5분
- 건물 내 주차 250대 수용","일반 컨벤션,코스,식대 80,000,180,180,분리,호텔,어두운",23650000,02-3705-5555,2026-03-13 08:13:33
1482,한양대학교 에리카컨벤션_안산,HALL,0.0,9,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5950/202410/20241015/bfccbae1-8462-473b-b51c-8dca35815768.jpg,"💒에리카홀 (1층)
- 스타일: 어두운 / 컨벤션 
- 예식 간격: 70분
- 보증인원: 100명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 180명

💒컨벤션홀 (3층)
- 스타일: 어두운 / 컨벤션 
- 예식 간격: 70분
- 보증인원: 100명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 180명

📝체크 리스트
- 한양대학교 에리카캠퍼스 부근
- 건물 내 주차 2,000대 수용","일반 컨벤션,뷔페,식대 59,000,분리,90,90,어두운",12900000,031-436-8000,2026-03-13 08:13:33
4343,라도무스아트센터_대전,HALL,73.0,45,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6059/202410/20241023/68bb12fa-05e7-4bcb-819c-c008906f56bf.jpg,"💒라도무스홀 (3층)
- 스타일: 밝은
- 예식 간격: 60분
- 보증인원: 200명
- 예식형태: 동시예식
- 식사형태: 뷔페 
- 최대 수용인원: 500명

📝체크 리스트
- 유성온천역 부근
- 건물 내 주차 1,000대 수용
- 셔틀버스 운행                                                                                                                                                          ","일반 컨벤션,하우스,뷔페,식대 62,000,분리,동시,60,90",23100000,042-823-5220,2026-03-13 08:13:33
11473,온즈드롬,HALL,61.0,30,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/4864/202507/20250730/e30451f1-4a77-46f8-be32-e23343eea832.png,"💒단독홀 (18층)
- 스타일: 밝은 / 하우스
- 예식 간격: 하루 두 타임 진행 
- 보증인원: 200명
- 예식형태: 동시예식
- 식사형태: 뷔페
- 최대 수용인원: 250명

📝체크 리스트
- 명동역 도보 1분
- 건물 내 주차 300대 수용","동시,뷔페,식대 55,000,300,하우스,300,야외,밝은",24370000,02-2124-1000,2026-03-13 08:13:33
1197,aT포레웨딩홀,HALL,76.0,111,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5065/202410/20241018/edf28ef5-e51a-48d9-88a6-8151044f8630.jpg,"💒그랜드홀 (5층)
- 스타일: 어두운
- 예식 간격: 90분
- 보증인원: 저녁 200명~점심 300명
- 예식형태: 분리예식 
- 식사형태: 뷔페
- 최대 수용인원: 800명

📝체크리스트
- 양재시민의숲역 도보 1분
- 건물 내 주차 1000대 수용
- 애견 화동                                                                                                                                                                                                      ","일반 컨벤션,뷔페,식대 85,000,90,90,분리,어두운",30000000,02-6300-2300,2026-03-13 08:13:33
11380,그래머시 코엑스_강남,HALL,86.0,15,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/4735/202409/20240909/4ef21544-9df7-47b5-a3bd-ab17a369f2d0.jpg,"💒그랜드볼룸홀 (1층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 하루 두 타임 진행
- 보증인원: 500명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 950명

💒아셈볼룸홀 (2층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 하루 두 타임 진행
- 보증인원: 300명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 480명

📝체크리스트
- 삼성역 도보 5분
- 건물 내 주차 1,000대 수용
- 플라워 랩핑
","일반 컨벤션,식대 81,000,300,동시,300,코스,어두운",31860000,02-6002-2005,2026-03-13 08:13:33
1283,엘컨벤션,HALL,87.0,59,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/2423/202410/20241020/09a5705d-decc-406e-82ab-7e7540021f19.jpg,"💒컨벤션홀 (1층) 
- 스타일: 어두운 / 컨벤션
- 예식 간격: 하루 세 타임 진행 
- 보증인원: 200명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 600명

📝체크리스트
- 구로디지털단지역 도보 8분 거리 
- 건물 내 주차 800대 수용
- 셔틀버스 운행 ","일반 컨벤션,코스,동시,180,180,뷔페,식대 60,000,어두운",25900000,02-6344-3300,2026-03-13 08:13:33
10194,리움하우스웨딩,HALL,0.0,5,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/3879/202411/20241126/f5784eae-d376-486a-ab5f-119344414134.jpg,"💒가든홀
- 스타일: 밝은 / 하우스 / 야외 
- 예식 간격: 하루 세 타임 진행
- 보증인원: 저녁 100명~점심 150명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 300명

💒하우스홀
- 스타일: 밝은 / 하우스
- 예식 간격: 하루 세 타임 진행
- 보증인원: 저녁 100명~점심 150명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 250명

📝체크 리스트
- 인천역 도보 7분
- 건물 내 주차 5대 수용(외부 주차 2,000대 수용)
- 셔틀버스 운행 
- 애견 화동
- 플라워랩핑","하우스,야외,뷔페,180,180,식대 77,000,동시,분리,밝은",18700000,032-765-5252,2026-03-13 08:13:33
14015,루이비스컨벤션 강서점,HALL,0.0,14,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/7390/202506/20250627/27f272b4-5d4e-489b-a783-fd07aa9b0e20.jpg,"💒단독홀 (B1층)
- 스타일: 채플 / 컨벤션
- 예식 간격: 90분
- 보증 인원: 250명~300명
- 예식 형태: 분리
- 식사 형태: 뷔페
- 최대 수용 인원:350명

📝체크리스트
- 가양역 도보 5분
- 건물 내 주차 600대 수용
- 애견 화동","뷔페,컨벤션,채플,식대 88,000,90,90,분리",29600000,02-2658-1002,2026-03-13 08:13:33
11470,루이비스컨벤션 대전점,HALL,91.0,286,https://dnna01d8m6k3w.cloudfront.net/partner/202504/20250417/6f882725-7e10-4938-9789-7eab6057a046.jpeg,,"분리,80분,70분,식대 66,000,뷔페,어두운",,042-933-2500,2026-03-13 08:13:33
12278,쌍청웨딩홀_대전,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6244/202410/20241024/ee0a6400-871e-46d8-bdd2-a92e95f68249.jpg,"💒단독홀 (1층)
- 스타일: 하우스 / 야외 / 한옥
- 예식 간격: 하루 두 타임 진행
- 보증인원: 100명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 100명

📝체크 리스트
- 대전역 부근
- 건물 외 주차 300대 수용","전통,야외,분리,180,180,식대 50,000,뷔페,하우스",7000000,042-255-8408,2026-03-13 08:13:33
1227,이룸웨딩컨벤션,HALL,58.0,59,https://dnna01d8m6k3w.cloudfront.net/profile/202202/20220225/90f9d112-53cb-48e0-9aaf-acb475442b55.jpg,"💒미소실 (5층)
- 스타일: 밝은
- 예식 간격: 90분
- 보증인원: 200명
- 예식형태: 분리예식 
- 식사형태: 뷔페
- 최대 수용인원: 800명

📝체크리스트
- 공덕역 도보 5분 
- 건물 내 주차 300대 수용
- 셔틀버스 운행                                                                                                                                                   ","일반 컨벤션,뷔페,식대 78,000,분리,90,90,어두운",27400000,02-714-2121,2026-03-13 08:13:33
12234,더컨벤션 신사점,HALL,63.0,47,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6025/202409/20240907/eb491b34-4ed6-43b5-8e59-b6da6ec204a0.jpg,"💒그랜드볼룸홀 (1층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 90분
- 보증인원: 저녁 200명~점심 300명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 520명

📝체크리스트
- 신사역 도보 5분
- 건물 내 주차 250대 수용","일반 컨벤션,뷔페,식대 160,000,90,분리,90,어두운",64500000,02-6081-5000,2026-03-13 08:13:33
